year,month,CAPE,stock real return,bond real return
1882,2,15.15386153,0.00287852619458850000,0.00294802110965953000
1882,3,15.0916703,-0.00460489996403668000,-0.00625451451082204000
1882,4,14.91699717,-0.01651407489708610000,-0.00616245046104180000
1882,5,14.5671032,-0.00958938534388254000,-0.00608734499219654000
1882,6,14.32740489,0.07068063262873790000,0.01207044950287540000
1882,7,15.24055976,0.02512319540850210000,-0.00608596324816590000
1882,8,15.52542933,0.04218883867391150000,0.03080979201703830000
1882,9,16.08110662,-0.01383707695465660000,0.01232823069526430000
1882,10,15.75558103,-0.02936720642190600000,0.01241740039412240000
1882,11,15.19267031,0.01936376033060290000,0.01250004649556580000
1882,12,15.38212833,-0.00055936073059381600,0.00295499264801524000
1883,1,15.27025912,-0.02702149658651660000,-0.00636275907746175000
1883,2,14.75759015,0.02673541843580170000,0.01264070095788790000
1883,3,15.05125412,0.03541819683122880000,0.01274003019736770000
1883,4,15.48206722,-0.00284326913474842000,0.01283301213983480000
1883,5,15.33549764,0.04375769445245490000,0.03318190429738220000
1883,6,15.90338839,0.00939301561199968000,0.02356636655513180000
1883,7,15.94878313,-0.04062390924956390000,0.00309016520507077000
1883,8,15.19681088,0.02643425955581740000,0.01343278005110760000
1883,9,15.49469243,-0.02217751657625070000,0.00308878173584470000
1883,10,15.04805627,0.03058682100832240000,0.01353016073548190000
1883,11,15.40821814,-0.02706952420496100000,-0.00724708409049746000
1883,12,14.89640394,-0.02483926342072400000,0.00308670653310594000
1884,1,14.43282172,0.03228281853281880000,0.00371039200186285000
1884,2,14.80596023,0.00133145363408516000,0.00370371881954723000
1884,3,14.73602345,-0.01999779899645830000,0.02482287115850060000
1884,4,14.35345368,-0.05584861067662950000,0.02527965611207740000
1884,5,13.46505031,-0.03512544802867400000,0.00368370015479758000
1884,6,12.90687648,0.01687443748437680000,0.01457949463422610000
1884,7,13.04393159,0.06869768310911820000,0.00367035511437730000
1884,8,13.85981334,-0.01540327819268710000,0.01469522378372430000
1884,9,13.56915474,-0.01617819502774340000,0.01481107566384580000
1884,10,13.27325132,0.00797451590961673000,0.02645549878220740000
1884,11,13.3044376,0.01517830724118350000,0.01518217121907610000
1884,12,13.43229275,-0.01720046082949280000,0.00363699509495441000
1885,1,13.12981743,0.02474212654827590000,-0.00743214667587311000
1885,2,13.38481759,0.03130975193545080000,0.02732219581347310000
1885,3,13.73419409,-0.00836146400532356000,-0.00758271481414596000
1885,4,13.54854854,0.01730007588940090000,0.02757281423016370000
1885,5,13.71137187,0.02478764794521600000,0.02813097769729110000
1885,6,13.97878437,0.03001712261873360000,-0.00802094860474301000
1885,7,14.32665878,0.06097346786248140000,0.00392021832027822000
1885,8,15.1304108,0.00376607076786017000,0.01600513009119300000
1885,9,15.11628503,0.06257526881720430000,0.00390062064755980000
1885,10,15.99102396,0.05647593044384650000,-0.00805967736069235000
1885,11,16.8240345,-0.02698274456882650000,-0.01946393622634950000
1885,12,16.30447595,0.02771819799517390000,0.02777176125140080000
1886,1,16.69231747,0.02302403846153830000,0.00175647501180598000
1886,2,17.00664826,-0.00521767775443294000,0.01383640472270180000
1886,3,16.8432661,0.00233527203332207000,0.01399580144662900000
1886,4,16.80171613,0.00884574939962368000,0.02683416030825200000
1886,5,16.86319552,0.06292179731103430000,0.01448210004555170000
1886,6,17.83149406,0.00612567018976318000,-0.01071144990519110000
1886,7,17.84584504,-0.00143239101150561000,-0.01054490139255260000
1886,8,17.7239128,0.02956238361266280000,0.00183371473715854000
1886,9,18.14714393,0.02878554143980660000,0.00184474697591575000
1886,10,18.56238134,0.02804867256637160000,0.00185577871414733000
1886,11,18.96831263,-0.03465859036345880000,-0.01035152177532850000
1886,12,18.19405756,-0.03098513017764000000,-0.02197624861563530000
1887,1,17.5122221,-0.01552856928551650000,-0.00989848192236809000
1887,2,17.1253666,0.02688778580024050000,0.00189990067115220000
1887,3,17.47321371,0.02630805408583180000,0.00191092991375252000
1887,4,17.82298364,0.02058189655172420000,0.00192195865862255000
1887,5,18.07544543,-0.01389266930284540000,0.01386119571695390000
1887,6,17.70769566,-0.00918391081523462000,0.01401503506057630000
1887,7,17.43146054,-0.03311554208631990000,-0.00997241412827954000
1887,8,16.73984961,0.00280144616385569000,0.01403735477154730000
1887,9,16.67662967,-0.04121340668331160000,-0.00995062362972277000
1887,10,15.88066681,0.01115906826494890000,-0.00980039983771563000
1887,11,15.9507122,-0.02467911386188350000,-0.02103612853056890000
1887,12,15.45551345,0.00001960531035472000,-0.00937862143191392000
1888,1,15.35866251,0.00969808089736368000,0.01613095730302110000
1888,2,15.41817832,-0.03401199494949480000,0.00456770118539107000
1888,3,14.80897237,0.01965068048890960000,0.01623702024145480000
1888,4,15.02010868,0.02964587511918260000,0.01635629922932800000
1888,5,15.38791696,-0.01549649187654940000,0.01648488385002040000
1888,6,15.07762882,0.01779479621768340000,-0.00730636707455212000
1888,7,15.27964252,0.02523832684824920000,0.00449788539094054000
1888,8,15.60291167,0.02849206349206330000,0.00448392693999211000
1888,9,15.98782882,-0.01356606332864610000,-0.00720836419915527000
1888,10,15.71594187,-0.02825344066295280000,-0.00709182890380200000
1888,11,15.22374902,-0.01542620865139950000,0.00444206104176748000
1888,12,14.9467483,0.05971436816309650000,0.04030185008412590000
1889,1,15.80228607,0.02731039770189380000,0.01516949218332940000
1889,2,16.19272045,-0.00519159933013824000,0.01531583020816370000
1889,3,16.06504536,0.00171323057161188000,0.00308061159045248000
1889,4,16.05010453,0.05642591327479840000,0.02815535657527390000
1889,5,16.91542108,0.02044172932330810000,0.00307649428588541000
1889,6,17.21930294,-0.01687923598274810000,0.00307443563962795000
1889,7,16.88921449,0.01671855345911940000,0.00307237699738905000
1889,8,17.13185398,0.01497482607028840000,-0.00931266720427182000
1889,9,17.35078803,-0.01482272727272730000,0.00306825972496938000
1889,10,17.0532144,-0.00585185185185189000,0.00306620109479017000
1889,11,16.90602117,-0.01434965559405800000,-0.00916879140545690000
1889,12,16.61033808,0.04009225650233340000,0.02813847576099930000
1890,1,17.22007198,-0.00774473358116456000,0.00145109434801616000
1890,2,17.02681498,-0.00407268170426056000,0.00146607981551217000
1890,3,16.90112229,0.02430555555555540000,0.00148106409398929000
1890,4,17.25785454,0.03315911775297750000,-0.01086750387141440000
1890,5,17.78643049,-0.00385527876631098000,0.00151102908980216000
1890,6,17.68436084,-0.00388291517323780000,0.00152600981009132000
1890,7,17.58929544,-0.05515113458801620000,-0.03422862161548930000
1890,8,16.59679113,-0.02485634982133100000,-0.01022746850016070000
1890,9,16.169702,-0.04166666666666670000,0.00157094487816334000
1890,10,15.48284916,-0.04679757539566280000,0.02572036053481060000
1890,11,14.74504349,-0.01946213729653220000,0.00160089569423927000
1890,12,14.44299123,0.06903988120723130000,0.01383114083135560000
1891,1,15.42898009,0.00394094588697169000,-0.00893127475859579000
1891,2,15.47652233,-0.02635592440650620000,-0.00878773823325651000
1891,3,15.05162336,0.02487420851991890000,-0.00864960867065923000
1891,4,15.40894513,0.01156585846368820000,0.01509394650412640000
1891,5,15.56649523,0.00748938007671107000,0.02761677349303370000
1891,6,15.6582114,-0.00052562196341210400,0.01553348265936160000
1891,7,15.61791924,0.03738644304682050000,0.00314710009781671000
1891,8,16.16399851,0.09841465069413460000,0.01568442986668250000
1891,9,17.71126141,0.00343964978111333000,0.00314434402218433000
1891,10,17.71656859,0.00094250286273722700,0.01584144342561820000
1891,11,17.67173917,0.03396825396825400000,0.00314158795125463000
1891,12,18.206303,0.04844193722943000000,0.02919564140978340000
1892,1,19.0163884,0.00519207501512398000,0.00195945267440534000
1892,2,19.03642504,0.04131323686459320000,0.02868952512980490000
1892,3,19.73805485,0.01512903403648620000,0.01552229434771620000
1892,4,19.94326524,0.00341561938958712000,0.00199253087027884000
1892,5,19.91146521,-0.00194494314781557000,0.00200355594634316000
1892,6,19.7692844,-0.02292319459630860000,-0.02435516934720860000
1892,7,19.21188643,0.00473027574033447000,-0.01098708182553550000
1892,8,19.2043038,-0.02142645314353480000,0.00203662821330730000
1892,9,18.69427181,0.02367244525547440000,0.00204765131675155000
1892,10,19.04021492,-0.02534100699516110000,-0.02330974979926250000
1892,11,18.46331269,-0.01959201092397610000,-0.01045662832115370000
1892,12,18.01300925,-0.01514178747454150000,-0.03413933963949760000
1893,1,17.65664371,-0.02596972388477160000,-0.00847579759138128000
1893,2,17.12519385,-0.00903582483895204000,0.02794091910166910000
1893,3,16.89958903,0.01621154124948740000,0.01585176525308670000
1893,4,17.10254158,-0.07323890744494770000,0.01600210364341260000
1893,5,15.78098731,-0.01877179298854860000,0.02918554354813230000
1893,6,15.41650386,-0.06485431124013660000,0.02985913575326450000
1893,7,14.34985418,0.02130998552874440000,0.04468722076813100000
1893,8,14.58805654,0.03365430413350310000,-0.03616414616803580000
1893,9,15.01206908,0.02104902552278660000,-0.00958863657034625000
1893,10,15.27179415,0.04737474366437900000,0.03019725209873520000
1893,11,15.9424114,-0.01734974538790680000,0.01699608010035880000
1893,12,15.61269434,0.01159380626581540000,0.03130518796354380000
1894,1,15.73986935,0.03292769859222530000,0.01889356253384180000
1894,2,16.2027366,0.06422453343463120000,0.03385018678542790000
1894,3,17.18762209,0.01767738359201810000,0.00471272994098793000
1894,4,17.43484908,-0.03294493070751280000,0.00469762346120839000
1894,5,16.80875192,-0.00928030303030314000,0.00468251901064276000
1894,6,16.6063197,-0.01638440860215040000,0.00466741659232306000
1894,7,16.28967971,0.01267285314001380000,-0.02364756232792460000
1894,8,16.45777707,0.00586383441532323000,-0.00931540050351765000
1894,9,16.52231544,0.00057444840680664900,0.03332543627877560000
1894,10,16.50290421,0.00409562211981562000,0.00460702730229712000
1894,11,16.54278445,0.00923257500131358000,0.01915051992389700000
1894,12,16.67246633,-0.00759108527131769000,0.00457684492993038000
1895,1,16.52444394,-0.01006470588235290000,0.00190571038621523000
1895,2,16.33123769,0.00407716785998402000,0.00191596879650335000
1895,3,16.36462543,0.00337854525697634000,-0.03981986020185560000
1895,4,16.38754382,0.04426203800284730000,-0.01178916908111930000
1895,5,17.08036955,0.00931258290732995000,-0.01159242512427420000
1895,6,17.20741354,0.02157568650492900000,0.01568176453483260000
1895,7,17.54601465,0.03244693923165350000,0.01588397667382970000
1895,8,18.07407255,0.00965553235908145000,0.00197751072529417000
1895,9,18.20033595,-0.01118084370677740000,0.00198776629456976000
1895,10,17.94470662,-0.03032105263157890000,0.00199802145939865000
1895,11,17.34299899,-0.04207006388743300000,0.01612037515340670000
1895,12,16.54841516,0.00624864315402629000,0.01633360324774010000
1896,1,16.57622483,0.06098563032469210000,0.01894494463864360000
1896,2,17.51540335,-0.01221910112359530000,0.00437649490701042000
1896,3,17.23236271,0.02757751150809410000,0.01913428508091550000
1896,4,17.64369938,0.01388880042562990000,0.01934175955331360000
1896,5,17.82826689,0.00025035880428148100,0.01955459548363090000
1896,6,17.77757862,-0.06126157407407420000,0.00432530052969193000
1896,7,16.6371001,-0.05314975247524740000,0.00431250489388413000
1896,8,15.70337055,0.05648512685914240000,0.00429971044443356000
1896,9,16.54433994,-0.00396288140240697000,-0.02525074849594200000
1896,10,16.4388668,0.04134002372491710000,-0.02441924676094780000
1896,11,17.08942524,-0.03310502283105040000,0.00426133422901454000
1896,12,16.50140418,0.03307062641595750000,0.03378508146324700000
1897,1,17.02652128,-0.00592417061611361000,0.00318373265932137000
1897,2,16.89402588,0.00598086124401909000,0.00318032920235400000
1897,3,16.95803072,-0.01293003901952930000,0.01815026738309270000
1897,4,16.69685743,0.02390207237059940000,0.01837237626656770000
1897,5,17.04775513,0.05024509803921550000,0.00317011894345942000
1897,6,17.85049728,0.04800936768149900000,0.00316671556118364000
1897,7,18.65197576,0.02193375630592630000,-0.04045280689867200000
1897,8,19.00639601,0.02195720061816120000,-0.02509793031801690000
1897,9,19.37237029,-0.01524619508326830000,0.01748783557520170000
1897,10,19.02803122,-0.03215767634854780000,0.00315310221901277000
1897,11,18.3584481,0.02473118279569890000,0.00314969893023220000
1897,12,18.74875766,0.03055614035087720000,0.00314629566016889000
1898,1,19.24900002,-0.01301929611462660000,-0.00959991311644759000
1898,2,18.91813189,-0.04200889801505810000,0.00453354217336543000
1898,3,18.04217492,-0.01385842293906800000,0.00451791096254217000
1898,4,17.70508943,-0.00125514074652300000,-0.06158351288927940000
1898,5,17.59563527,0.11566469636425500000,0.07522528829089100000
1898,6,19.54481748,0.02149748987874540000,0.01882114112794530000
1898,7,19.85894301,0.04057250656167950000,0.00445540966860714000
1898,8,20.54491518,0.00118595825426970000,0.00443979025084018000
1898,9,20.44273286,-0.01779626108998760000,0.00442417320273281000
1898,10,19.94719983,0.03621844660194200000,0.00440855852798161000
1898,11,20.52741632,0.05016007318410360000,-0.00975394212329150000
1898,12,21.40363199,0.07906784660766950000,0.00437733631336967000
1899,1,22.93280742,0.01208424836963950000,-0.02523005232926590000
1899,2,23.04811755,0.01693740095087160000,0.00223161733449162000
1899,3,23.27968225,0.00142959362260742000,-0.01130790445953990000
1899,4,23.15242153,-0.03904063786008220000,0.00223870185540131000
1899,5,22.09126936,-0.03286324083522500000,-0.01112147119255940000
1899,6,21.21209193,0.02377097089683970000,-0.01094213092802660000
1899,7,21.56142563,0.01486767752456110000,-0.01076626331257910000
1899,8,21.72623737,-0.04537789444264940000,-0.03533190531213990000
1899,9,20.59114051,-0.01430514569269510000,-0.01011652500831770000
1899,10,20.15371346,0.00921725150866837000,-0.00996317139205816000
1899,11,20.19645752,-0.07666309210701080000,-0.00981240020999330000
1899,12,18.51264964,0.01629983388704300000,0.00226703917743132000
1900,1,18.67427536,0.00895111819506655000,-0.00896009359551109000
1900,2,18.70379742,0.01117149758454090000,0.00297615615004054000
1900,3,18.77579342,0.01597444089456860000,0.00297275384229856000
1900,4,18.93640203,-0.02075012594221800000,0.02743186634405670000
1900,5,18.40319702,-0.01426147439401790000,0.01534870028035300000
1900,6,17.99271158,-0.00850815502511681000,-0.00926914782713018000
1900,7,17.68954547,0.03005355255388140000,0.01534181178903580000
1900,8,18.06961467,-0.03163153181949530000,-0.00927586928727697000
1900,9,17.34187415,0.05314542757610960000,0.01533492337484410000
1900,10,18.10239878,0.08225873544093190000,0.00294893822106368000
1900,11,19.4195846,0.07734309902481300000,0.01548174167048780000
1900,12,20.74405116,0.02002206104109710000,-0.00943926918677329000
1901,1,20.97858183,0.04189695707649910000,0.01453956165558390000
1901,2,21.67914985,0.03936781609195390000,0.00202072222322980000
1901,3,22.34758395,0.10105507563728500000,0.01471080092479200000
1901,4,24.40971699,-0.04721232596232610000,0.00203219175451030000
1901,5,23.06401268,0.10295385942216500000,0.00203792640316269000
1901,6,25.23846621,-0.07570332770019360000,-0.01048233794515750000
1901,7,23.14484855,0.00460675443576464000,-0.01032098671969610000
1901,8,23.07717771,-0.01388490708764560000,-0.01016549851393930000
1901,9,22.59046832,-0.00795104166666671000,0.00206086421875940000
1901,10,22.25290162,0.01249715778871740000,-0.01000692645319590000
1901,11,22.37507478,-0.02454072177887690000,-0.00985651963059087000
1901,12,21.68021514,0.03709206482267600000,0.01415070217324790000
1902,1,22.3402908,0.01192220853858790000,0.00180083499402928000
1902,2,22.45995745,0.00450244200244199000,0.00180956958075074000
1902,3,22.41065229,0.02508213139741590000,-0.01010752437981230000
1902,4,22.8231087,-0.01094742783884460000,-0.00995958741072278000
1902,5,22.42795449,-0.01430369680986040000,-0.00981193634107058000
1902,6,21.9637423,0.02582045184304400000,0.00184450531220604000
1902,7,22.38568659,0.04202484465397100000,0.01363816564069430000
1902,8,23.16867183,-0.00633283854267952000,-0.00978604110982206000
1902,9,22.85656638,-0.09190661406525460000,-0.06347271968942180000
1902,10,20.6044254,-0.00278068846287871000,0.03565775987481510000
1902,11,20.40854126,-0.03061513046565440000,-0.00924623800910007000
1902,12,19.63323213,0.04277660680728520000,-0.00911522070454440000
1903,1,20.31813205,-0.00262706855791983000,0.00204630535287609000
1903,2,20.10705152,-0.00305581026657886000,0.03621168828914660000
1903,3,19.88456038,-0.03736901815181530000,0.00206074713367599000
1903,4,18.9800226,0.00717785121316883000,0.02537671793869170000
1903,5,18.95485872,-0.05153508771929820000,0.00207518831423759000
1903,6,17.81855172,-0.04199512534818950000,0.00208240867966247000
1903,7,16.91817841,-0.02794038929440390000,0.00208962889530784000
1903,8,16.29911879,-0.03106540332120470000,-0.00942387228582009000
1903,9,15.65435912,-0.01668724668641390000,0.01375886381474830000
1903,10,15.25294383,0.01968671938921830000,0.01389925116858450000
1903,11,15.40787753,0.05082271762208080000,0.00211850826195858000
1903,12,16.04289414,-0.00233503205002838000,-0.02091245680357020000
1904,1,15.86183391,-0.04462131648627570000,-0.02024516102306220000
1904,2,15.02149838,0.01265288224525470000,0.01366086105406850000
1904,3,15.08193018,0.04085160956896590000,0.01380732102032980000
1904,4,15.56549061,0.00623121137071569000,0.02587432281066080000
1904,5,15.5258209,0.00576923076923075000,0.00229590551134851000
1904,6,15.47443364,0.04565668202764980000,0.00230163661468330000
1904,7,16.03640163,0.02583003186643110000,-0.00934582341610202000
1904,8,16.30465198,0.03597787040401300000,-0.00921010879288320000
1904,9,16.74260005,0.06234858834244060000,0.00231882946780093000
1904,10,17.63319737,0.03380203351506950000,-0.02019473994204810000
1904,11,18.07620022,0.01295389636882890000,0.00233029098951953000
1904,12,18.15967912,0.02496666666666660000,0.00233602163638480000
1905,1,18.45985203,0.04698793989719260000,0.00324908264451595000
1905,2,19.16899638,0.04310481369066840000,0.01463880928136250000
1905,3,19.83150607,-0.00923848987108655000,0.00324227503467678000
1905,4,19.48292752,-0.03528510384171120000,0.01477272189486480000
1905,5,18.62948751,0.01490196078431390000,0.00323546749907266000
1905,6,18.73586239,0.03451259689922460000,0.00323206375912299000
1905,7,19.20588331,0.02841812378344420000,-0.00817398143087389000
1905,8,19.57330843,0.01777265788880220000,0.01475895044671230000
1905,9,19.74349242,0.01703412784398690000,0.00322185265075414000
1905,10,19.89739481,-0.01375743216892770000,-0.00818407642522057000
1905,11,19.44352569,0.01611910719329180000,-0.00804981046812370000
1905,12,19.57796081,0.03752445842068490000,0.00321164170972654000
1906,1,20.13240226,-0.00420719351570409000,0.00118069938061827000
1906,2,19.86675256,-0.02153486394557850000,0.00119894357945372000
1906,3,19.25945302,-0.01051865411436540000,0.00121718572622087000
1906,4,18.876205,-0.03419093875525650000,-0.00989172707930652000
1906,5,18.05404446,0.01638525780682640000,0.00125366387579784000
1906,6,18.17266638,0.01122094330807260000,0.03579581455262000000
1906,7,18.19520014,0.05320990688451040000,-0.02120592582001190000
1906,8,18.96725148,0.02261594306392880000,-0.00981959772987762000
1906,9,19.20099368,-0.04784746232498260000,-0.02044580474499880000
1906,10,18.09538091,0.01292818282056580000,-0.00941542640886939000
1906,11,18.14185165,-0.01628640527855260000,-0.00929196776721841000
1906,12,17.66000367,-0.01455415357827830000,0.01215108056002270000
1907,1,17.21891385,-0.04830643657534240000,-0.01941650432946500000
1907,2,16.21707129,-0.08494832546157890000,0.01234922371346480000
1907,3,14.68754526,0.00891516966067885000,0.00170568659016812000
1907,4,14.66970991,-0.05062967827529910000,-0.01915278436793890000
1907,5,13.79010715,-0.03779426629181810000,-0.00858493905517133000
1907,6,13.14426995,0.04276466836734730000,0.00175057946129176000
1907,7,13.58500736,-0.07057022932022940000,0.00176554142724528000
1907,8,12.5134716,-0.00586542718016858000,0.00178050223339365000
1907,9,12.32856966,-0.11302408354872500000,-0.00842907180017105000
1907,10,10.83184015,-0.01296739704783250000,0.04444045797005920000
1907,11,10.59117756,0.08004127392274560000,0.02359935404947680000
1907,12,11.33330624,0.05967760632452060000,0.01285183393237350000
1908,1,11.90296863,-0.02045865504593460000,0.01513689643480620000
1908,2,11.5548463,0.04633838383838350000,0.00397193433024490000
1908,3,11.98466266,0.04739311347786160000,-0.00707023003294205000
1908,4,12.44888916,0.05873964088397780000,0.00395730306739828000
1908,5,13.07845136,0.00589777195281771000,0.00394998772434829000
1908,6,13.05168413,0.02987473791197840000,-0.00697196904761388000
1908,7,13.3454871,0.04727798821548790000,0.00393535761565111000
1908,8,13.8842329,-0.00675948345439881000,0.00392804285026749000
1908,9,13.70144227,0.00546630574157159000,-0.00686720183732925000
1908,10,13.69081036,0.06037424282864760000,-0.00676874044981923000
1908,11,14.43501409,0.01561836502296130000,-0.00666351072589488000
1908,12,14.58248291,0.01775957880453880000,0.01458078441480070000
1909,1,14.76441846,-0.03522249782995820000,-0.00845004541810279000
1909,2,14.16715752,0.01751893939393920000,0.00211157562881548000
1909,3,14.33605838,0.02708610421241240000,-0.01853528368743570000
1909,4,14.6451986,0.02640394833029960000,-0.00809437026578796000
1909,5,14.95350979,0.01096947707835620000,-0.00798012860679598000
1909,6,15.04044468,0.01788520408163240000,0.00215565176455912000
1909,7,15.23150324,0.01744284508967040000,-0.00785704448716085000
1909,8,15.41758071,-0.00543690459069635000,-0.00773850861118330000
1909,9,15.25444644,-0.01209762148258000000,-0.01727529179016030000
1909,10,14.9888453,-0.01093479662969800000,-0.00743878751617744000
1909,11,14.74563118,0.00571731524545571000,-0.00733606276643761000
1909,12,14.75063849,-0.00833276209859890000,0.01186047095075950000
1910,1,14.54788504,-0.03203538359788340000,0.00277958649582510000
1910,2,14.0020379,0.00912596886057293000,-0.01613178383616230000
1910,3,14.05000697,-0.02948900118753160000,-0.00658423451964563000
1910,4,13.55988362,0.00622233256017979000,0.02189115125894190000
1910,5,13.56879229,-0.03495823954635780000,0.01244382819563520000
1910,6,13.0196573,-0.04635989010988970000,0.00280454286152820000
1910,7,12.34258126,0.03873213668109470000,0.01254756042734110000
1910,8,12.74505515,0.02104980463560470000,0.01264809121217690000
1910,9,12.9371611,0.08219153068723810000,0.03320563464710720000
1910,10,13.91886666,0.02379409444771570000,0.02350565596409090000
1910,11,14.16452318,-0.02372001432151800000,0.00282949799864562000
1910,12,13.74147842,0.02863720073664800000,0.00283448887887361000
1911,1,14.04921518,0.05408320468941400000,0.03512392705483580000
1911,2,14.72148847,-0.01796088869176240000,-0.00744703992082463000
1911,3,14.37062322,0.03251375192128640000,0.03582403295976340000
1911,4,14.75293542,0.02577227011494250000,0.00311844766836833000
1911,5,15.04766059,0.02417369901547130000,0.00312055481498819000
1911,6,15.32835568,-0.01083104989562110000,-0.00765669229720933000
1911,7,15.08311058,-0.07359070443614560000,-0.02822927307334420000
1911,8,13.89979067,-0.06003937158583480000,-0.00720801285457562000
1911,9,12.99795398,0.01028450595924650000,0.00312898336292666000
1911,10,13.06647285,0.05550371547389670000,0.01357360885612850000
1911,11,13.72799759,0.01934879083050300000,0.01369467067397450000
1911,12,13.92925842,-0.00507078000327288000,-0.00731615249838402000
1912,1,13.79495263,-0.01471851092806640000,-0.00995559619798569000
1912,2,13.53163437,0.01224135199973460000,-0.01982765129492060000
1912,3,13.63976917,0.00497248027910424000,-0.02899998001817160000
1912,4,13.65439269,0.00307785888077849000,0.00045761553646372900
1912,5,13.64550069,0.01407586655157880000,0.01040119393593700000
1912,6,13.7854174,0.00518267223382063000,0.00052883859953700700
1912,7,13.80287665,0.01701135772588810000,-0.00924706972336409000
1912,8,13.98476176,-0.00064655184905859600,-0.00911655648852649000
1912,9,13.926285,0.00201402974983100000,0.00063558366035110200
1912,10,13.9050927,-0.00712059620596206000,0.00067114160142600600
1912,11,13.74954102,-0.02236667942229890000,0.01051958448848220000
1912,12,13.38899945,-0.01393372567838670000,-0.00897572924538781000
1913,1,13.14808879,-0.03118279569892470000,0.00564529333531771000
1913,2,12.68296052,-0.01449275362318840000,0.00562731973220476000
1913,3,12.44345352,0.00340909090909070000,0.00560934950674086000
1913,4,12.43306708,-0.01267841854028070000,0.01595830413576780000
1913,5,12.22140106,-0.05535266738274290000,-0.00468753404423017000
1913,6,11.49196285,0.00818530128874961000,-0.00460166669308348000
1913,7,11.5340228,0.03159173754556500000,0.00553750250292118000
1913,8,11.84684054,0.00405917159763325000,-0.00453564623560510000
1913,9,11.84331683,-0.02696365767878060000,0.00550159942524497000
1913,10,11.47149024,-0.03027833049648760000,-0.00447163067930556000
1913,11,11.07253785,0.01376397515527940000,0.01552036712937620000
1913,12,11.17404087,0.04596807628524060000,0.00544777047696132000
1914,1,11.63609211,0.02810261113725860000,0.01305644271739910000
1914,2,11.91023388,-0.01429834905660380000,0.00293160123757086000
1914,3,11.68552602,-0.00942528453689173000,0.01317137844047660000
1914,4,11.52266254,0.00061680018576582000,-0.00718769093170113000
1914,5,11.47900869,-0.00030599755201943200,0.00294876964702473000
1914,6,11.42871517,-0.06028136531365350000,-0.00707505261695951000
1914,7,10.69434518,-0.01492715141612190000,-0.01670567167333340000
1914,8,10.49204627,0.00472005208333348000,0.00296593740835616000
1914,9,10.5004973,0.01461298473597350000,0.01290207232538390000
1914,10,10.61275947,-0.00523758765659055000,-0.00685572936743639000
1914,11,10.51691764,-0.02889077970297040000,0.01291363030988020000
1914,12,10.17221799,0.02245804988662140000,0.00298882675027223000
1915,1,10.3598342,0.00124239081996436000,0.01486242526179640000
1915,2,10.32978621,0.04092528719900000000,0.01495154481743530000
1915,3,10.70701319,0.06915749669749040000,-0.00525812050789376000
1915,4,11.40112379,-0.02871165494927850000,-0.00517076621283630000
1915,5,11.02692988,0.01577568134171890000,0.00476527595124265000
1915,6,11.15426219,0.00068200663349937700,0.00475302674451394000
1915,7,11.11362939,0.04688618393674560000,0.00474077850598875000
1915,8,11.58483164,0.04139221556886220000,0.00472853123680816000
1915,9,12.01157076,0.04916095903334390000,-0.00513387471814120000
1915,10,12.54907613,0.02883750079666880000,-0.00505036854051133000
1915,11,12.85771445,0.00590204369274128000,0.00469179525676688000
1915,12,12.8784446,-0.02144846099751160000,-0.00498082843009895000
1916,1,12.54356369,-0.00989907109682020000,0.00215246235828159000
1916,2,12.35465233,-0.00860420979986198000,-0.00737862119491917000
1916,3,12.1770528,-0.01597562292956930000,-0.00727535335029939000
1916,4,11.90648178,0.01690599594019490000,-0.00717376699510774000
1916,5,12.02625667,0.00476821886611534000,-0.00707381544334451000
1916,6,11.99596122,-0.00938568376068372000,0.00221921800257063000
1916,7,11.79116528,0.00296231872533714000,-0.00696222753238884000
1916,8,11.73208264,0.02674751364267490000,-0.01581257045668930000
1916,9,11.94455242,0.01729619962700200000,-0.01547984047415090000
1916,10,12.04574176,0.00976007086637054000,-0.01515822027107610000
1916,11,12.0532304,-0.04389994033345700000,-0.00635444308875999000
1916,12,11.41355919,-0.02700354671783260000,-0.00626736305442255000
1917,1,10.99236143,-0.07507699843260220000,-0.02379450557144010000
1917,2,10.06318774,0.03647563676633460000,0.00126301921033689000
1917,3,10.32715708,-0.05679760626054930000,-0.04639083010608010000
1917,4,9.644531197,-0.04340827767175580000,-0.01432933403788530000
1917,5,9.138988813,0.01040689934595140000,-0.01406244399113570000
1917,6,9.14822026,-0.00650940841629821000,0.01701582033505120000
1917,7,9.003472377,-0.03847192322277630000,-0.01401008203535760000
1917,8,8.572680467,-0.06325933532541820000,-0.02116588719224980000
1917,9,7.950823264,-0.06144226266496360000,-0.01338711516816000000
1917,10,7.387133711,-0.07596354166666660000,0.00147573988480199000
1917,11,6.753013605,-0.04014339333112160000,-0.01311816605693760000
1917,12,6.412593898,0.04572829131652670000,-0.01993246699717100000
1918,1,6.640646029,0.03089352521288080000,-0.00284960356128050000
1918,2,6.784343552,-0.00573447413958861000,0.01144150714625700000
1918,3,6.68635576,-0.01622878295413500000,-0.00988112828578835000
1918,4,6.520727731,0.01779457012131940000,-0.01651907504824800000
1918,5,6.582363232,-0.00531919757150190000,-0.00940936414888938000
1918,6,6.496291319,-0.01189830659140400000,-0.02235340931033520000
1918,7,6.371324094,-0.00370429614770484000,-0.01531872111992240000
1918,8,6.303073761,-0.01781422785405770000,-0.01494954730131140000
