Period,Return
9/1/1928,0.011695906432748496
10/1/1928,-0.005780346820809331
11/1/1928,0.0
12/1/1928,-0.005813953488371969
1/1/1929,0.0
2/1/1929,0.0
3/1/1929,-0.005847953216374352
4/1/1929,-0.005882352941176554
5/1/1929,0.005917159763313694
6/1/1929,0.005882352941176554
7/1/1929,0.011695906432748496
8/1/1929,0.0
9/1/1929,0.0
10/1/1929,0.0
11/1/1929,0.0
12/1/1929,-0.005780346820809331
1/1/1930,-0.005813953488371969
2/1/1930,-0.005847953216374352
3/1/1930,-0.005882352941176554
4/1/1930,0.005917159763313694
5/1/1930,-0.005882352941176554
6/1/1930,-0.0059171597633134836
7/1/1930,-0.011904761904761862
8/1/1930,-0.006024096385542254
9/1/1930,0.0060606060606061465
10/1/1930,-0.006024096385542254
